 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 6.    Time:  20:18: 6
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      48.5000  0.10000E-03  0.00000E+00  0.10025E-03  0.00000E+00 -0.10513E-01  0.50000E-04  0.00000E+00  0.50034E-04  0.00000E+00 -0.52562E-02 -0.19487E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38396E+02  0.00000E+00  0.50034E-04      4  0.00000E+00      0.000
      49.0000  0.10000E-03  0.00000E+00  0.10023E-03  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10017E-03  0.00000E+00 -0.10513E-01 -0.19654E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38391E+02  0.00000E+00  0.10017E-03      7  0.00000E+00      0.000
      49.5000  0.00000E+00  0.00000E+00 -0.11776E-05  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10003E-03  0.00000E+00 -0.15770E-01 -0.19776E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38386E+02  0.00000E+00  0.10033E-03      9  0.00000E+00      0.000
      50.0000  0.00000E+00  0.00000E+00 -0.87919E-07  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.99987E-04  0.00000E+00 -0.21027E-01 -0.19877E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38381E+02  0.00000E+00  0.10033E-03     10  0.00000E+00      0.000
      50.5000  0.00000E+00  0.00000E+00  0.14642E-05  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10072E-03  0.00000E+00 -0.26284E-01 -0.19969E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38375E+02  0.00000E+00  0.10106E-03     11  0.00000E+00      0.000
      51.0000  0.00000E+00  0.00000E+00  0.97426E-07  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10077E-03  0.00000E+00 -0.31540E-01 -0.20051E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38370E+02  0.00000E+00  0.10111E-03     12  0.00000E+00      0.000
      51.5000  0.00000E+00  0.00000E+00 -0.96449E-06  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10029E-03  0.00000E+00 -0.36797E-01 -0.20128E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38365E+02  0.00000E+00  0.10111E-03     13  0.00000E+00      0.000
      52.0000  0.00000E+00  0.00000E+00  0.15580E-05  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10106E-03  0.00000E+00 -0.42054E-01 -0.20199E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38360E+02  0.00000E+00  0.10188E-03     14  0.00000E+00      0.000
      52.5000  0.00000E+00  0.00000E+00  0.85332E-06  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10149E-03  0.00000E+00 -0.47311E-01 -0.20265E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38354E+02  0.00000E+00  0.10231E-03     15  0.00000E+00      0.000
      53.0000  0.00000E+00  0.00000E+00  0.27017E-06  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10163E-03  0.00000E+00 -0.52568E-01 -0.20328E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38349E+02  0.00000E+00  0.10245E-03     16  0.00000E+00      0.000
      53.5000  0.00000E+00  0.00000E+00 -0.22270E-06  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10151E-03  0.00000E+00 -0.57825E-01 -0.20388E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38344E+02  0.00000E+00  0.10245E-03     17  0.00000E+00      0.000
      54.0000  0.00000E+00  0.00000E+00 -0.64513E-06  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10119E-03  0.00000E+00 -0.63082E-01 -0.20446E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38339E+02  0.00000E+00  0.10245E-03     18  0.00000E+00      0.000
      54.5000  0.00000E+00  0.00000E+00 -0.10107E-05  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10069E-03  0.00000E+00 -0.68339E-01 -0.20500E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38333E+02  0.00000E+00  0.10245E-03     19  0.00000E+00      0.000
      55.0000  0.00000E+00  0.00000E+00 -0.13306E-05  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10002E-03  0.00000E+00 -0.73596E-01 -0.20553E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38328E+02  0.00000E+00  0.10245E-03     20  0.00000E+00      0.000
      55.5000  0.00000E+00  0.00000E+00  0.15908E-05  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10082E-03  0.00000E+00 -0.78853E-01 -0.20604E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38323E+02  0.00000E+00  0.10324E-03     21  0.00000E+00      0.000
      56.0000  0.00000E+00  0.00000E+00  0.13209E-05  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10148E-03  0.00000E+00 -0.84110E-01 -0.20653E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38318E+02  0.00000E+00  0.10390E-03     22  0.00000E+00      0.000
      56.5000  0.00000E+00  0.00000E+00  0.10789E-05  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10202E-03  0.00000E+00 -0.89366E-01 -0.20700E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38312E+02  0.00000E+00  0.10444E-03     23  0.00000E+00      0.000
      57.0000  0.00000E+00  0.00000E+00  0.85980E-06  0.00000E+00 -0.10514E-01  0.10000E-03  0.00000E+00  0.10245E-03  0.00000E+00 -0.94623E-01 -0.20746E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38307E+02  0.00000E+00  0.10487E-03     24  0.00000E+00      0.000
      57.5000  0.17000E-02  0.00000E+00  0.16996E-02  0.00000E+00 -0.10513E-01  0.95000E-03  0.00000E+00  0.95226E-03  0.00000E+00 -0.99880E-01 -0.20856E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38301E+02  0.00000E+00  0.95469E-03     25  0.00000E+00      0.000
      58.0000  0.17000E-02  0.00000E+00  0.17003E-02  0.00000E+00 -0.10513E-01  0.18000E-02  0.00000E+00  0.18024E-02  0.00000E+00 -0.10514E+00 -0.20925E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38295E+02  0.00000E+00  0.18048E-02     26  0.00000E+00      0.000
      58.5000  0.40000E-02  0.00000E+00  0.39986E-02  0.00000E+00 -0.10513E-01  0.38000E-02  0.00000E+00  0.38017E-02  0.00000E+00 -0.11039E+00 -0.21082E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38288E+02  0.00000E+00  0.38041E-02     27  0.00000E+00      0.000
      59.0000  0.40000E-02  0.00000E+00  0.39990E-02  0.00000E+00 -0.10512E-01  0.58000E-02  0.00000E+00  0.58012E-02  0.00000E+00 -0.11565E+00 -0.21177E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38280E+02  0.00000E+00  0.58036E-02     28  0.00000E+00      0.000
      59.5000  0.73000E-02  0.00000E+00  0.73001E-02  0.00000E+00 -0.10512E-01  0.94500E-02  0.00000E+00  0.94512E-02  0.00000E+00 -0.12090E+00 -0.21400E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38271E+02  0.00000E+00  0.94537E-02     29  0.00000E+00      0.000
      60.0000  0.73000E-02  0.00000E+00  0.73003E-02  0.00000E+00 -0.10511E-01  0.13100E-01  0.00000E+00  0.13101E-01  0.00000E+00 -0.12616E+00 -0.21533E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38262E+02  0.00000E+00  0.13104E-01     30  0.00000E+00      0.000
      60.5000  0.86000E-02  0.00000E+00  0.86004E-02  0.00000E+00 -0.10510E-01  0.17400E-01  0.00000E+00  0.17402E-01  0.00000E+00 -0.13141E+00 -0.21715E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38253E+02  0.00000E+00  0.17404E-01     31  0.00000E+00      0.000
      61.0000  0.86000E-02  0.00000E+00  0.85996E-02  0.00000E+00 -0.10509E-01  0.21700E-01  0.00000E+00  0.21701E-01  0.00000E+00 -0.13667E+00 -0.21849E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38243E+02  0.00000E+00  0.21704E-01     32  0.00000E+00      0.000
      61.5000  0.87000E-02  0.00000E+00  0.86989E-02  0.00000E+00 -0.10507E-01  0.26050E-01  0.00000E+00  0.26051E-01  0.00000E+00 -0.14192E+00 -0.21980E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38234E+02  0.00000E+00  0.26053E-01     33  0.00000E+00      0.000
      62.0000  0.87000E-02  0.00000E+00  0.86989E-02  0.00000E+00 -0.10506E-01  0.30400E-01  0.00000E+00  0.30400E-01  0.00000E+00 -0.14718E+00 -0.22097E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38224E+02  0.00000E+00  0.30403E-01     34  0.00000E+00      0.000
      62.5000 -0.16500E-01  0.00000E+00 -0.16501E-01  0.00000E+00 -0.10504E-01  0.22150E-01  0.00000E+00  0.22150E-01  0.00000E+00 -0.15243E+00 -0.21151E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38227E+02  0.10000E-01  0.32153E-01     38  0.00000E+00      0.000
      63.0000 -0.16500E-01  0.00000E+00 -0.16500E-01  0.00000E+00 -0.10502E-01  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.15768E+00 -0.20819E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38230E+02  0.20000E-01  0.33903E-01     41  0.00000E+00      0.000
      63.5000  0.00000E+00  0.00000E+00  0.86678E-06  0.00000E+00 -0.10499E-01  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.16293E+00 -0.21221E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38225E+02  0.20000E-01  0.33903E-01     43  0.00000E+00      0.000
      64.0000  0.00000E+00  0.00000E+00  0.83220E-06  0.00000E+00 -0.10496E-01  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.16818E+00 -0.21322E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38220E+02  0.20000E-01  0.33904E-01     44  0.00000E+00      0.000
      64.5000  0.00000E+00  0.00000E+00  0.10632E-05  0.00000E+00 -0.10493E-01  0.13900E-01  0.00000E+00  0.13902E-01  0.00000E+00 -0.17342E+00 -0.21389E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38214E+02  0.20000E-01  0.33904E-01     45  0.00000E+00      0.000
      65.0000  0.00000E+00  0.00000E+00 -0.12442E-05  0.00000E+00 -0.10489E-01  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.17867E+00 -0.21437E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38209E+02  0.20000E-01  0.33904E-01     46  0.00000E+00      0.000
      65.5000  0.00000E+00  0.00000E+00  0.42577E-06  0.00000E+00 -0.10485E-01  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.18391E+00 -0.21479E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38204E+02  0.20000E-01  0.33904E-01     47  0.00000E+00      0.000
      66.0000  0.00000E+00  0.00000E+00 -0.25381E-06  0.00000E+00 -0.10481E-01  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.18915E+00 -0.21515E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38199E+02  0.20000E-01  0.33904E-01     48  0.00000E+00      0.000
      66.5000  0.00000E+00  0.00000E+00 -0.72513E-06  0.00000E+00 -0.10476E-01  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.19439E+00 -0.21549E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38193E+02  0.20000E-01  0.33904E-01     49  0.00000E+00      0.000
      67.0000  0.00000E+00  0.00000E+00 -0.11993E-05  0.00000E+00 -0.10470E-01  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.19962E+00 -0.21581E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38188E+02  0.20000E-01  0.33904E-01     50  0.00000E+00      0.000
      67.5000  0.00000E+00  0.00000E+00 -0.13866E-05  0.00000E+00 -0.10465E-01  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.20486E+00 -0.21612E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38183E+02  0.20000E-01  0.33904E-01     51  0.00000E+00      0.000
      68.0000  0.00000E+00  0.00000E+00  0.13037E-05  0.00000E+00 -0.10458E-01  0.13900E-01  0.00000E+00  0.13900E-01  0.00000E+00 -0.21009E+00 -0.21642E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38178E+02  0.20000E-01  0.33905E-01     52  0.00000E+00      0.000
      68.5000  0.00000E+00  0.00000E+00  0.11855E-05  0.00000E+00 -0.10451E-01  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.21531E+00 -0.21671E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38173E+02  0.20000E-01  0.33906E-01     53  0.00000E+00      0.000
      69.0000  0.00000E+00  0.00000E+00  0.10913E-05  0.00000E+00 -0.10443E-01  0.13900E-01  0.00000E+00  0.13901E-01  0.00000E+00 -0.22053E+00 -0.21699E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38167E+02  0.20000E-01  0.33906E-01     54  0.00000E+00      0.000
      69.5000  0.00000E+00  0.00000E+00  0.10135E-05  0.00000E+00 -0.10435E-01  0.13900E-01  0.00000E+00  0.13902E-01  0.00000E+00 -0.22575E+00 -0.21727E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38162E+02  0.20000E-01  0.33907E-01     55  0.00000E+00      0.000
      70.0000  0.00000E+00  0.00000E+00  0.94823E-06  0.00000E+00 -0.10427E-01  0.13900E-01  0.00000E+00  0.13902E-01  0.00000E+00 -0.23096E+00 -0.21755E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38157E+02  0.20000E-01  0.33907E-01     56  0.00000E+00      0.000
      70.5000  0.00000E+00  0.00000E+00  0.88792E-06  0.00000E+00 -0.10417E-01  0.13900E-01  0.00000E+00  0.13903E-01  0.00000E+00 -0.23617E+00 -0.21782E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38152E+02  0.20000E-01  0.33908E-01     57  0.00000E+00      0.000
      71.0000  0.00000E+00  0.00000E+00  0.83640E-06  0.00000E+00 -0.10407E-01  0.13900E-01  0.00000E+00  0.13903E-01  0.00000E+00 -0.24138E+00 -0.21809E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38146E+02  0.20000E-01  0.33908E-01     58  0.00000E+00      0.000
      71.5000  0.00000E+00  0.00000E+00  0.78985E-06  0.00000E+00 -0.10397E-01  0.13900E-01  0.00000E+00  0.13904E-01  0.00000E+00 -0.24657E+00 -0.21836E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38141E+02  0.20000E-01  0.33908E-01     59  0.00000E+00      0.000
      72.0000  0.00000E+00  0.00000E+00  0.74574E-06  0.00000E+00 -0.10386E-01  0.13900E-01  0.00000E+00  0.13904E-01  0.00000E+00 -0.25177E+00 -0.21862E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38136E+02  0.20000E-01  0.33909E-01     60  0.00000E+00      0.000
      72.5000  0.00000E+00  0.00000E+00  0.70535E-06  0.00000E+00 -0.10374E-01  0.13900E-01  0.00000E+00  0.13904E-01  0.00000E+00 -0.25695E+00 -0.21888E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38131E+02  0.20000E-01  0.33909E-01     61  0.00000E+00      0.000
      73.0000  0.00000E+00  0.00000E+00  0.66868E-06  0.00000E+00 -0.10362E-01  0.13900E-01  0.00000E+00  0.13905E-01  0.00000E+00 -0.26214E+00 -0.21914E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38126E+02  0.20000E-01  0.33909E-01     62  0.00000E+00      0.000
      73.5000  0.00000E+00  0.00000E+00  0.63320E-06  0.00000E+00 -0.10349E-01  0.13900E-01  0.00000E+00  0.13905E-01  0.00000E+00 -0.26731E+00 -0.21939E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38121E+02  0.20000E-01  0.33910E-01     63  0.00000E+00      0.000
      74.0000  0.00000E+00  0.00000E+00  0.59889E-06  0.00000E+00 -0.10335E-01  0.13900E-01  0.00000E+00  0.13905E-01  0.00000E+00 -0.27248E+00 -0.21964E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38115E+02  0.20000E-01  0.33910E-01     64  0.00000E+00      0.000
      74.5000  0.00000E+00  0.00000E+00  0.56578E-06  0.00000E+00 -0.10321E-01  0.13900E-01  0.00000E+00  0.13906E-01  0.00000E+00 -0.27764E+00 -0.21989E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38110E+02  0.20000E-01  0.33910E-01     65  0.00000E+00      0.000
      75.0000  0.00000E+00  0.00000E+00  0.53641E-06  0.00000E+00 -0.10307E-01  0.13900E-01  0.00000E+00  0.13906E-01  0.00000E+00 -0.28279E+00 -0.22014E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38105E+02  0.20000E-01  0.33911E-01     66  0.00000E+00      0.000
      75.5000  0.00000E+00  0.00000E+00  0.50568E-06  0.00000E+00 -0.10291E-01  0.13900E-01  0.00000E+00  0.13906E-01  0.00000E+00 -0.28794E+00 -0.22039E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38100E+02  0.20000E-01  0.33911E-01     67  0.00000E+00      0.000
      76.0000  0.00000E+00  0.00000E+00  0.47742E-06  0.00000E+00 -0.10276E-01  0.13900E-01  0.00000E+00  0.13906E-01  0.00000E+00 -0.29307E+00 -0.22063E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38095E+02  0.20000E-01  0.33911E-01     68  0.00000E+00      0.000
      76.5000  0.00000E+00  0.00000E+00  0.44909E-06  0.00000E+00 -0.10259E-01  0.13900E-01  0.00000E+00  0.13907E-01  0.00000E+00 -0.29820E+00 -0.22087E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38090E+02  0.20000E-01  0.33911E-01     69  0.00000E+00      0.000
      77.0000  0.00000E+00  0.00000E+00  0.42324E-06  0.00000E+00 -0.10243E-01  0.13900E-01  0.00000E+00  0.13907E-01  0.00000E+00 -0.30333E+00 -0.22111E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38085E+02  0.20000E-01  0.33912E-01     70  0.00000E+00      0.000
      77.5000  0.60000E-03  0.00000E+00  0.60121E-03  0.00000E+00 -0.10225E-01  0.14200E-01  0.00000E+00  0.14207E-01  0.00000E+00 -0.30844E+00 -0.22160E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38079E+02  0.20000E-01  0.34212E-01     71  0.00000E+00      0.000
      78.0000  0.60000E-03  0.00000E+00  0.60009E-03  0.00000E+00 -0.10207E-01  0.14500E-01  0.00000E+00  0.14507E-01  0.00000E+00 -0.31354E+00 -0.22193E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38074E+02  0.20000E-01  0.34512E-01     72  0.00000E+00      0.000
      78.5000  0.90000E-03  0.00000E+00  0.89888E-03  0.00000E+00 -0.10189E-01  0.14950E-01  0.00000E+00  0.14957E-01  0.00000E+00 -0.31864E+00 -0.22239E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38068E+02  0.20000E-01  0.34962E-01     73  0.00000E+00      0.000
      79.0000  0.90000E-03  0.00000E+00  0.89995E-03  0.00000E+00 -0.10170E-01  0.15400E-01  0.00000E+00  0.15407E-01  0.00000E+00 -0.32372E+00 -0.22274E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38063E+02  0.20000E-01  0.35412E-01     74  0.00000E+00      0.000
      79.5000  0.90000E-03  0.00000E+00  0.89908E-03  0.00000E+00 -0.10151E-01  0.15850E-01  0.00000E+00  0.15856E-01  0.00000E+00 -0.32880E+00 -0.22309E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38057E+02  0.20000E-01  0.35861E-01     75  0.00000E+00      0.000
      80.0000  0.90000E-03  0.00000E+00  0.89873E-03  0.00000E+00 -0.10131E-01  0.16300E-01  0.00000E+00  0.16306E-01  0.00000E+00 -0.33386E+00 -0.22341E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38052E+02  0.20000E-01  0.36311E-01     76  0.00000E+00      0.000
      80.5000  0.00000E+00  0.00000E+00  0.10559E-05  0.00000E+00 -0.10111E-01  0.16300E-01  0.00000E+00  0.16306E-01  0.00000E+00 -0.33892E+00 -0.22334E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38047E+02  0.20000E-01  0.36311E-01     77  0.00000E+00      0.000
      81.0000  0.00000E+00  0.00000E+00  0.62885E-06  0.00000E+00 -0.10091E-01  0.16300E-01  0.00000E+00  0.16307E-01  0.00000E+00 -0.34396E+00 -0.22349E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38041E+02  0.20000E-01  0.36311E-01     78  0.00000E+00      0.000
      81.5000  0.31000E-02  0.00000E+00  0.30998E-02  0.00000E+00 -0.10070E-01  0.17850E-01  0.00000E+00  0.17856E-01  0.00000E+00 -0.34900E+00 -0.22496E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38035E+02  0.20000E-01  0.37861E-01     79  0.00000E+00      0.000
      82.0000  0.31000E-02  0.00000E+00  0.31005E-02  0.00000E+00 -0.10048E-01  0.19400E-01  0.00000E+00  0.19407E-01  0.00000E+00 -0.35402E+00 -0.22566E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38028E+02  0.20000E-01  0.39411E-01     80  0.00000E+00      0.000
      82.5000  0.39000E-02  0.00000E+00  0.38991E-02  0.00000E+00 -0.10027E-01  0.21350E-01  0.00000E+00  0.21356E-01  0.00000E+00 -0.35904E+00 -0.22670E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38021E+02  0.20000E-01  0.41361E-01     81  0.00000E+00      0.000
      83.0000  0.39000E-02  0.00000E+00  0.39006E-02  0.00000E+00 -0.10005E-01  0.23300E-01  0.00000E+00  0.23307E-01  0.00000E+00 -0.36404E+00 -0.22741E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38014E+02  0.20000E-01  0.43311E-01     82  0.00000E+00      0.000
      83.5000  0.43000E-02  0.00000E+00  0.43006E-02  0.00000E+00 -0.99824E-02  0.25450E-01  0.00000E+00  0.25457E-01  0.00000E+00 -0.36903E+00 -0.22827E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38007E+02  0.20000E-01  0.45462E-01     83  0.00000E+00      0.000
      84.0000  0.43000E-02  0.00000E+00  0.43000E-02  0.00000E+00 -0.99597E-02  0.27600E-01  0.00000E+00  0.27607E-01  0.00000E+00 -0.37401E+00 -0.22894E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.38000E+02  0.20000E-01  0.47612E-01     84  0.00000E+00      0.000
      84.5000  0.48000E-02  0.00000E+00  0.47998E-02  0.00000E+00 -0.99366E-02  0.30000E-01  0.00000E+00  0.30007E-01  0.00000E+00 -0.37898E+00 -0.22980E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37993E+02  0.20000E-01  0.50012E-01     85  0.00000E+00      0.000
      85.0000  0.48000E-02  0.00000E+00  0.48012E-02  0.00000E+00 -0.99133E-02  0.32400E-01  0.00000E+00  0.32407E-01  0.00000E+00 -0.38393E+00 -0.23049E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37985E+02  0.20000E-01  0.52412E-01     86  0.00000E+00      0.000
      85.5000  0.50000E-02  0.00000E+00  0.49992E-02  0.00000E+00 -0.98898E-02  0.34900E-01  0.00000E+00  0.34907E-01  0.00000E+00 -0.38888E+00 -0.23123E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37978E+02  0.20000E-01  0.54912E-01     87  0.00000E+00      0.000
      86.0000  0.50000E-02  0.00000E+00  0.49999E-02  0.00000E+00 -0.98658E-02  0.37400E-01  0.00000E+00  0.37407E-01  0.00000E+00 -0.39381E+00 -0.23187E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37971E+02  0.20000E-01  0.57412E-01     88  0.00000E+00      0.000
      86.5000  0.40000E-02  0.00000E+00  0.40004E-02  0.00000E+00 -0.98417E-02  0.39400E-01  0.00000E+00  0.39407E-01  0.00000E+00 -0.39873E+00 -0.23205E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37964E+02  0.20000E-01  0.59412E-01     89  0.00000E+00      0.000
      87.0000  0.40000E-02  0.00000E+00  0.39993E-02  0.00000E+00 -0.98172E-02  0.41400E-01  0.00000E+00  0.41407E-01  0.00000E+00 -0.40364E+00 -0.23246E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37957E+02  0.20000E-01  0.61412E-01     90  0.00000E+00      0.000
      87.5000  0.26000E-02  0.00000E+00  0.26007E-02  0.00000E+00 -0.97926E-02  0.42700E-01  0.00000E+00  0.42707E-01  0.00000E+00 -0.40854E+00 -0.23223E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37950E+02  0.20000E-01  0.62712E-01     91  0.00000E+00      0.000
      88.0000  0.26000E-02  0.00000E+00  0.25990E-02  0.00000E+00 -0.97677E-02  0.44000E-01  0.00000E+00  0.44007E-01  0.00000E+00 -0.41342E+00 -0.23240E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37944E+02  0.20000E-01  0.64011E-01     92  0.00000E+00      0.000
      88.5000  0.19000E-02  0.00000E+00  0.18991E-02  0.00000E+00 -0.97425E-02  0.44950E-01  0.00000E+00  0.44956E-01  0.00000E+00 -0.41829E+00 -0.23226E+03  0.00000E+00 -0.19102E+03  0.00000E+00  0.00000E+00  0.37938E+02  0.20000E-01  0.64961E-01     93  0.00000E+00      0.000
