 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 6.    Time:  20:18: 6
 Units: L = cm   , T = hours, M = mmol 



                               Node( 32)

         time         h        theta    Temp   
         48.5000     -191.61  0.3838   20.000
         49.0000     -192.55  0.3834   20.000
         49.5000     -193.46  0.3830   20.000
         50.0000     -194.28  0.3826   20.000
         50.5000     -195.05  0.3823   20.000
         51.0000     -195.77  0.3820   20.000
         51.5000     -196.45  0.3817   20.000
         52.0000     -197.09  0.3814   20.000
         52.5000     -197.70  0.3812   20.000
         53.0000     -198.28  0.3809   20.000
         53.5000     -198.83  0.3807   20.000
         54.0000     -199.37  0.3805   20.000
         54.5000     -199.89  0.3802   20.000
         55.0000     -200.38  0.3800   20.000
         55.5000     -200.86  0.3798   20.000
         56.0000     -201.33  0.3796   20.000
         56.5000     -201.79  0.3794   20.000
         57.0000     -202.23  0.3792   20.000
         57.5000     -202.77  0.3790   20.000
         58.0000     -203.31  0.3788   20.000
         58.5000     -204.01  0.3785   20.000
         59.0000     -204.70  0.3782   20.000
         59.5000     -205.63  0.3778   20.000
         60.0000     -206.54  0.3774   20.000
         60.5000     -207.57  0.3770   20.000
         61.0000     -208.57  0.3765   20.000
         61.5000     -209.57  0.3761   20.000
         62.0000     -210.53  0.3757   20.000
         62.5000     -210.31  0.3758   20.000
         63.0000     -209.01  0.3763   20.000
         63.5000     -208.49  0.3766   20.000
         64.0000     -208.62  0.3765   20.000
         64.5000     -208.87  0.3764   20.000
         65.0000     -209.18  0.3763   20.000
         65.5000     -209.49  0.3761   20.000
         66.0000     -209.79  0.3760   20.000
         66.5000     -210.09  0.3759   20.000
         67.0000     -210.39  0.3758   20.000
         67.5000     -210.68  0.3756   20.000
         68.0000     -210.96  0.3755   20.000
         68.5000     -211.24  0.3754   20.000
         69.0000     -211.52  0.3753   20.000
         69.5000     -211.79  0.3752   20.000
         70.0000     -212.06  0.3750   20.000
         70.5000     -212.32  0.3749   20.000
         71.0000     -212.59  0.3748   20.000
         71.5000     -212.85  0.3747   20.000
         72.0000     -213.10  0.3746   20.000
         72.5000     -213.36  0.3745   20.000
         73.0000     -213.61  0.3744   20.000
         73.5000     -213.86  0.3743   20.000
         74.0000     -214.11  0.3742   20.000
         74.5000     -214.36  0.3741   20.000
         75.0000     -214.60  0.3740   20.000
         75.5000     -214.84  0.3739   20.000
         76.0000     -215.08  0.3738   20.000
         76.5000     -215.32  0.3737   20.000
         77.0000     -215.56  0.3736   20.000
         77.5000     -215.83  0.3734   20.000
         78.0000     -216.11  0.3733   20.000
         78.5000     -216.41  0.3732   20.000
         79.0000     -216.71  0.3731   20.000
         79.5000     -217.01  0.3730   20.000
         80.0000     -217.31  0.3728   20.000
         80.5000     -217.55  0.3727   20.000
         81.0000     -217.77  0.3726   20.000
         81.5000     -218.17  0.3725   20.000
         82.0000     -218.60  0.3723   20.000
         82.5000     -219.12  0.3721   20.000
         83.0000     -219.64  0.3719   20.000
         83.5000     -220.19  0.3717   20.000
         84.0000     -220.73  0.3714   20.000
         84.5000     -221.30  0.3712   20.000
         85.0000     -221.85  0.3710   20.000
         85.5000     -222.41  0.3707   20.000
         86.0000     -222.95  0.3705   20.000
         86.5000     -223.42  0.3703   20.000
         87.0000     -223.87  0.3701   20.000
         87.5000     -224.21  0.3700   20.000
         88.0000     -224.52  0.3699   20.000
         88.5000     -224.76  0.3698   20.000
         89.0000     -224.98  0.3697   20.000
         89.5000     -225.16  0.3696   20.000
         90.0000     -225.34  0.3695   20.000
         90.5000     -225.53  0.3695   20.000
         91.0000     -225.73  0.3694   20.000
         91.5000     -225.50  0.3695   20.000
         92.0000     -224.83  0.3698   20.000
         92.5000     -224.61  0.3698   20.000
         93.0000     -224.80  0.3698   20.000
         93.5000     -225.06  0.3697   20.000
         94.0000     -225.34  0.3695   20.000
         94.5000     -225.59  0.3694   20.000
         95.0000     -225.84  0.3693   20.000
         95.5000     -226.07  0.3692   20.000
         96.0000     -226.29  0.3692   20.000
         96.5000     -226.50  0.3691   20.000
         97.0000     -226.70  0.3690   20.000
         97.5000     -226.88  0.3689   20.000
         98.0000     -227.06  0.3688   20.000
         98.5000     -227.22  0.3688   20.000
         99.0000     -227.38  0.3687   20.000
         99.5000     -227.52  0.3686   20.000
        100.0000     -227.67  0.3686   20.000
        100.5000     -227.81  0.3685   20.000
        101.0000     -227.95  0.3685   20.000
        101.5000     -228.08  0.3684   20.000
        102.0000     -228.22  0.3684   20.000
        102.5000     -228.34  0.3683   20.000
        103.0000     -228.47  0.3683   20.000
        103.5000     -228.59  0.3682   20.000
        104.0000     -228.72  0.3682   20.000
        104.5000     -228.86  0.3681   20.000
        105.0000     -228.99  0.3680   20.000
        105.5000     -229.24  0.3679   20.000
        106.0000     -229.50  0.3678   20.000
        106.5000     -229.88  0.3677   20.000
        107.0000     -230.28  0.3675   20.000
        107.5000     -230.70  0.3673   20.000
        108.0000     -231.11  0.3672   20.000
        108.5000     -231.48  0.3670   20.000
        109.0000     -231.83  0.3669   20.000
        109.5000     -232.17  0.3667   20.000
        110.0000     -232.49  0.3666   20.000
        110.5000     -232.83  0.3665   20.000
        111.0000     -233.16  0.3663   20.000
        111.5000     -233.37  0.3662   20.000
        112.0000     -233.54  0.3662   20.000
        112.5000     -233.68  0.3661   20.000
        113.0000     -233.83  0.3661   20.000
        113.5000     -233.97  0.3660   20.000
        114.0000     -234.12  0.3659   20.000
        114.5000     -234.28  0.3659   20.000
        115.0000     -234.44  0.3658   20.000
        115.5000     -234.60  0.3657   20.000
        116.0000     -234.76  0.3657   20.000
        116.5000     -234.90  0.3656   20.000
        117.0000     -235.05  0.3656   20.000
        117.5000     -235.18  0.3655   20.000
        118.0000     -235.30  0.3655   20.000
        118.5000     -235.41  0.3654   20.000
        119.0000     -235.52  0.3654   20.000
        119.5000     -235.62  0.3653   20.000
        120.0000     -235.72  0.3653   20.000
        120.5000     -235.81  0.3653   20.000
        121.0000     -235.89  0.3652   20.000
        121.5000     -235.97  0.3652   20.000
        122.0000     -236.05  0.3652   20.000
        122.5000     -236.14  0.3651   20.000
        123.0000     -236.22  0.3651   20.000
        123.5000     -236.32  0.3650   20.000
        124.0000     -236.42  0.3650   20.000
        124.5000     -236.51  0.3650   20.000
        125.0000     -236.60  0.3649   20.000
        125.5000     -236.69  0.3649   20.000
        126.0000     -236.78  0.3649   20.000
        126.5000     -236.88  0.3648   20.000
        127.0000     -236.97  0.3648   20.000
        127.5000     -237.07  0.3647   20.000
        128.0000     -237.16  0.3647   20.000
        128.5000     -237.27  0.3647   20.000
        129.0000     -237.38  0.3646   20.000
        129.5000     -237.57  0.3645   20.000
        130.0000     -237.77  0.3644   20.000
        130.5000     -238.10  0.3643   20.000
        131.0000     -238.45  0.3642   20.000
        131.5000     -238.93  0.3640   20.000
        132.0000     -239.43  0.3638   20.000
        132.5000     -240.02  0.3635   20.000
        133.0000     -240.60  0.3633   20.000
        133.5000     -241.16  0.3631   20.000
        134.0000     -241.69  0.3628   20.000
        134.5000     -242.07  0.3627   20.000
        135.0000     -242.40  0.3625   20.000
        135.5000     -242.50  0.3625   20.000
        136.0000     -242.55  0.3625   20.000
        136.5000     -242.52  0.3625   20.000
        137.0000     -242.50  0.3625   20.000
        137.5000     -242.47  0.3625   20.000
        138.0000     -242.46  0.3625   20.000
        138.5000     -242.45  0.3625   20.000
        139.0000     -242.46  0.3625   20.000
        139.5000     -242.47  0.3625   20.000
        140.0000     -242.49  0.3625   20.000
        140.5000     -242.52  0.3625   20.000
        141.0000     -242.55  0.3625   20.000
        141.5000     -242.59  0.3625   20.000
        142.0000     -242.63  0.3625   20.000
        142.5000     -242.68  0.3624   20.000
        143.0000     -242.73  0.3624   20.000
        143.5000     -242.79  0.3624   20.000
        144.0000     -242.84  0.3624   20.000
        144.5000     -242.90  0.3623   20.000
        145.0000     -242.97  0.3623   20.000
        145.5000     -243.03  0.3623   20.000
        146.0000     -243.10  0.3623   20.000
        146.5000     -243.17  0.3622   20.000
        147.0000     -243.24  0.3622   20.000
        147.5000     -243.31  0.3622   20.000
        148.0000     -243.39  0.3621   20.000
        148.5000     -243.46  0.3621   20.000
        149.0000     -243.54  0.3621   20.000
        149.5000     -243.62  0.3621   20.000
        150.0000     -243.69  0.3620   20.000
        150.5000     -243.77  0.3620   20.000
        151.0000     -243.85  0.3620   20.000
        151.5000     -243.94  0.3619   20.000
        152.0000     -244.02  0.3619   20.000
        152.5000     -244.10  0.3619   20.000
        153.0000     -244.18  0.3618   20.000
        153.5000     -244.34  0.3618   20.000
        154.0000     -244.51  0.3617   20.000
        154.5000     -244.75  0.3616   20.000
        155.0000     -245.00  0.3615   20.000
        155.5000     -245.30  0.3614   20.000
        156.0000     -245.62  0.3612   20.000
        156.5000     -246.00  0.3611   20.000
        157.0000     -246.40  0.3609   20.000
        157.5000     -246.81  0.3607   20.000
        158.0000     -247.21  0.3606   20.000
        158.5000     -247.54  0.3604   20.000
        159.0000     -247.84  0.3603   20.000
        159.5000     -248.03  0.3602   20.000
        160.0000     -248.18  0.3602   20.000
        160.5000     -248.25  0.3602   20.000
        161.0000     -248.30  0.3601   20.000
        161.5000     -248.31  0.3601   20.000
        162.0000     -248.31  0.3601   20.000
        162.5000     -248.31  0.3601   20.000
        163.0000     -248.31  0.3601   20.000
        163.5000     -248.32  0.3601   20.000
        164.0000     -248.34  0.3601   20.000
        164.5000     -248.36  0.3601   20.000
        165.0000     -248.39  0.3601   20.000
        165.5000     -248.42  0.3601   20.000
        166.0000     -248.46  0.3601   20.000
        166.5000     -248.50  0.3601   20.000
        167.0000     -248.54  0.3601   20.000
        167.5000     -248.59  0.3600   20.000
        168.0000     -248.64  0.3600   20.000
        168.5000     -248.69  0.3600   20.000
        169.0000     -248.74  0.3600   20.000
        169.5000     -248.80  0.3600   20.000
        170.0000     -248.85  0.3599   20.000
        170.5000     -248.91  0.3599   20.000
        171.0000     -248.97  0.3599   20.000
        171.5000     -249.04  0.3599   20.000
        172.0000     -249.10  0.3598   20.000
        172.5000     -249.16  0.3598   20.000
        173.0000     -249.23  0.3598   20.000
        173.5000     -249.29  0.3598   20.000
        174.0000     -249.36  0.3597   20.000
        174.5000     -249.43  0.3597   20.000
        175.0000     -249.50  0.3597   20.000
        175.5000     -249.57  0.3597   20.000
        176.0000     -249.64  0.3596   20.000
        176.5000     -249.72  0.3596   20.000
        177.0000     -249.81  0.3596   20.000
        177.5000     -249.96  0.3595   20.000
        178.0000     -250.14  0.3594   20.000
        178.5000     -250.42  0.3593   20.000
        179.0000     -250.71  0.3592   20.000
        179.5000     -251.06  0.3591   20.000
        180.0000     -251.42  0.3589   20.000
        180.5000     -251.80  0.3588   20.000
        181.0000     -252.19  0.3586   20.000
        181.5000     -252.58  0.3585   20.000
        182.0000     -252.97  0.3583   20.000
        182.5000     -253.27  0.3582   20.000
        183.0000     -253.54  0.3581   20.000
        183.5000     -253.63  0.3581   20.000
        184.0000     -253.68  0.3581   20.000
        184.5000     -253.66  0.3581   20.000
        185.0000     -253.64  0.3581   20.000
        185.5000     -253.62  0.3581   20.000
        186.0000     -253.60  0.3581   20.000
        186.5000     -253.59  0.3581   20.000
        187.0000     -253.59  0.3581   20.000
        187.5000     -253.59  0.3581   20.000
        188.0000     -253.60  0.3581   20.000
        188.5000     -253.62  0.3581   20.000
        189.0000     -253.63  0.3581   20.000
        189.5000     -253.66  0.3581   20.000
        190.0000     -253.68  0.3581   20.000
        190.5000     -253.71  0.3581   20.000
        191.0000     -253.75  0.3580   20.000
        191.5000     -253.78  0.3580   20.000
        192.0000     -253.82  0.3580   20.000
        192.5000     -253.86  0.3580   20.000
        193.0000     -253.90  0.3580   20.000
        193.5000     -253.94  0.3580   20.000
        194.0000     -253.99  0.3579   20.000
        194.5000     -254.03  0.3579   20.000
        195.0000     -254.08  0.3579   20.000
        195.5000     -254.13  0.3579   20.000
        196.0000     -254.18  0.3579   20.000
        196.5000     -254.23  0.3579   20.000
        197.0000     -254.29  0.3578   20.000
        197.5000     -254.34  0.3578   20.000
        198.0000     -254.39  0.3578   20.000
        198.5000     -254.45  0.3578   20.000
        199.0000     -254.51  0.3577   20.000
        199.5000     -254.56  0.3577   20.000
        200.0000     -254.62  0.3577   20.000
        200.5000     -254.68  0.3577   20.000
        201.0000     -254.73  0.3577   20.000
        201.5000     -254.88  0.3576   20.000
        202.0000     -255.05  0.3575   20.000
        202.5000     -255.32  0.3574   20.000
        203.0000     -255.62  0.3573   20.000
        203.5000     -256.04  0.3572   20.000
        204.0000     -256.49  0.3570   20.000
        204.5000     -257.03  0.3568   20.000
        205.0000     -257.59  0.3566   20.000
        205.5000     -258.16  0.3563   20.000
        206.0000     -258.71  0.3561   20.000
        206.5000     -259.15  0.3559   20.000
        207.0000     -259.56  0.3558   20.000
        207.5000     -259.76  0.3557   20.000
        208.0000     -259.90  0.3557   20.000
        208.5000     -259.90  0.3557   20.000
        209.0000     -259.86  0.3557   20.000
        209.5000     -259.79  0.3557   20.000
        210.0000     -259.72  0.3557   20.000
        210.5000     -259.65  0.3558   20.000
        211.0000     -259.59  0.3558   20.000
        211.5000     -259.54  0.3558   20.000
        212.0000     -259.50  0.3558   20.000
        212.5000     -259.46  0.3558   20.000
        213.0000     -259.44  0.3558   20.000
        213.5000     -259.42  0.3558   20.000
        214.0000     -259.40  0.3559   20.000
        214.5000     -259.39  0.3559   20.000
        215.0000     -259.39  0.3559   20.000
        215.5000     -259.38  0.3559   20.000
        216.0000     -259.39  0.3559   20.000
        216.5000     -259.39  0.3559   20.000
        217.0000     -259.40  0.3559   20.000
        217.5000     -259.41  0.3558   20.000
        218.0000     -259.43  0.3558   20.000
        218.5000     -259.45  0.3558   20.000
        219.0000     -259.47  0.3558   20.000
        219.5000     -259.49  0.3558   20.000
        220.0000     -259.51  0.3558   20.000
        220.5000     -259.54  0.3558   20.000
        221.0000     -259.56  0.3558   20.000
        221.5000     -259.59  0.3558   20.000
        222.0000     -259.62  0.3558   20.000
        222.5000     -259.65  0.3558   20.000
        223.0000     -259.69  0.3557   20.000
        223.5000     -259.72  0.3557   20.000
        224.0000     -259.76  0.3557   20.000
        224.5000     -259.79  0.3557   20.000
        225.0000     -259.83  0.3557   20.000
        225.5000     -259.99  0.3556   20.000
        226.0000     -260.18  0.3556   20.000
        226.5000     -260.58  0.3554   20.000
        227.0000     -261.02  0.3552   20.000
        227.5000     -261.67  0.3550   20.000
        228.0000     -262.36  0.3547   20.000
        228.5000     -263.12  0.3544   20.000
        229.0000     -263.87  0.3541   20.000
        229.5000     -264.59  0.3538   20.000
        230.0000     -265.27  0.3536   20.000
        230.5000     -265.80  0.3534   20.000
        231.0000     -266.27  0.3532   20.000
        231.5000     -266.48  0.3531   20.000
        232.0000     -266.60  0.3531   20.000
        232.5000     -266.55  0.3531   20.000
        233.0000     -266.46  0.3531   20.000
        233.5000     -266.32  0.3532   20.000
        234.0000     -266.19  0.3532   20.000
        234.5000     -266.05  0.3533   20.000
        235.0000     -265.93  0.3533   20.000
        235.5000     -265.82  0.3534   20.000
        236.0000     -265.72  0.3534   20.000
        236.5000     -265.63  0.3534   20.000
        237.0000     -265.55  0.3535   20.000
        237.5000     -265.48  0.3535   20.000
        238.0000     -265.42  0.3535   20.000
        238.5000     -265.36  0.3536   20.000
        239.0000     -265.31  0.3536   20.000
        239.5000     -265.27  0.3536   20.000
        240.0000     -265.23  0.3536   20.000
        240.5000     -265.20  0.3536   20.000
        241.0000     -265.17  0.3536   20.000
        241.5000     -265.14  0.3536   20.000
        242.0000     -265.12  0.3536   20.000
        242.5000     -265.11  0.3536   20.000
        243.0000     -265.09  0.3537   20.000
        243.5000     -265.08  0.3537   20.000
        244.0000     -265.07  0.3537   20.000
        244.5000     -265.07  0.3537   20.000
        245.0000     -265.06  0.3537   20.000
        245.5000     -265.06  0.3537   20.000
        246.0000     -265.06  0.3537   20.000
        246.5000     -265.07  0.3537   20.000
        247.0000     -265.07  0.3537   20.000
        247.5000     -265.08  0.3537   20.000
        248.0000     -265.09  0.3537   20.000
        248.5000     -265.10  0.3537   20.000
        249.0000     -265.11  0.3536   20.000
        249.5000     -265.23  0.3536   20.000
        250.0000     -265.38  0.3535   20.000
        250.5000     -265.74  0.3534   20.000
        251.0000     -266.23  0.3532   20.000
        251.5000     -266.90  0.3530   20.000
        252.0000     -267.64  0.3527   20.000
        252.5000     -268.45  0.3524   20.000
        253.0000     -269.26  0.3520   20.000
        253.5000     -270.01  0.3518   20.000
        254.0000     -270.72  0.3515   20.000
        254.5000     -271.30  0.3513   20.000
        255.0000     -271.82  0.3511   20.000
        255.5000     -272.05  0.3510   20.000
        256.0000     -272.03  0.3510   20.000
        256.5000     -271.93  0.3510   20.000
        257.0000     -271.77  0.3511   20.000
        257.5000     -271.60  0.3511   20.000
        258.0000     -271.43  0.3512   20.000
        258.5000     -271.27  0.3513   20.000
        259.0000     -271.13  0.3513   20.000
        259.5000     -270.99  0.3514   20.000
        260.0000     -270.87  0.3514   20.000
        260.5000     -270.76  0.3515   20.000
        261.0000     -270.65  0.3515   20.000
        261.5000     -270.56  0.3515   20.000
        262.0000     -270.47  0.3516   20.000
        262.5000     -270.40  0.3516   20.000
        263.0000     -270.32  0.3516   20.000
        263.5000     -270.26  0.3517   20.000
        264.0000     -270.20  0.3517   20.000
        264.5000     -270.17  0.3517   20.000
        265.0000     -270.16  0.3517   20.000
        265.5000     -270.18  0.3517   20.000
        266.0000     -270.23  0.3517   20.000
        266.5000     -270.23  0.3517   20.000
        267.0000     -270.22  0.3517   20.000
        267.5000     -270.23  0.3517   20.000
        268.0000     -270.25  0.3517   20.000
        268.5000     -270.33  0.3516   20.000
        269.0000     -270.43  0.3516   20.000
        269.5000     -270.56  0.3515   20.000
        270.0000     -270.68  0.3515   20.000
        270.5000     -270.74  0.3515   20.000
        271.0000     -270.77  0.3515   20.000
        271.5000     -270.76  0.3515   20.000
        272.0000     -270.74  0.3515   20.000
        272.5000     -270.73  0.3515   20.000
        273.0000     -270.73  0.3515   20.000
        273.5000     -270.97  0.3514   20.000
        274.0000     -271.40  0.3512   20.000
        274.5000     -272.06  0.3510   20.000
        275.0000     -272.91  0.3506   20.000
        275.5000     -272.77  0.3507   20.000
        276.0000     -270.86  0.3514   20.000
        276.5000     -264.87  0.3537   20.000
        277.0000     -252.94  0.3584   20.000
        277.5000     -241.50  0.3629   20.000
        278.0000     -232.28  0.3667   20.000
        278.5000     -226.85  0.3689   20.000
        279.0000     -224.27  0.3700   20.000
        279.5000     -223.92  0.3701   20.000
        280.0000     -225.04  0.3697   20.000
        280.5000     -226.87  0.3689   20.000
        281.0000     -228.91  0.3681   20.000
        281.5000     -230.90  0.3673   20.000
        282.0000     -232.74  0.3665   20.000
        282.5000     -234.37  0.3658   20.000
        283.0000     -235.85  0.3652   20.000
        283.5000     -237.26  0.3647   20.000
        284.0000     -238.59  0.3641   20.000
        284.5000     -239.78  0.3636   20.000
        285.0000     -240.88  0.3632   20.000
        285.5000     -241.90  0.3628   20.000
        286.0000     -242.85  0.3624   20.000
        286.5000     -243.72  0.3620   20.000
        287.0000     -244.52  0.3617   20.000
        287.5000     -245.29  0.3614   20.000
        288.0000     -246.01  0.3611   20.000
        288.5000     -246.70  0.3608   20.000
        289.0000     -247.34  0.3605   20.000
        289.5000     -248.13  0.3602   20.000
        290.0000     -248.93  0.3599   20.000
        290.5000     -249.37  0.3597   20.000
        291.0000     -249.28  0.3598   20.000
        291.5000     -249.47  0.3597   20.000
        292.0000     -250.02  0.3595   20.000
        292.5000     -250.59  0.3593   20.000
        293.0000     -251.16  0.3590   20.000
        293.5000     -251.62  0.3589   20.000
        294.0000     -252.03  0.3587   20.000
        294.5000     -252.37  0.3586   20.000
        295.0000     -252.69  0.3584   20.000
        295.5000     -252.94  0.3583   20.000
        296.0000     -253.17  0.3583   20.000
        296.5000     -253.37  0.3582   20.000
        297.0000     -253.56  0.3581   20.000
        297.5000     -253.94  0.3580   20.000
        298.0000     -254.42  0.3578   20.000
        298.5000     -254.99  0.3576   20.000
        299.0000     -255.59  0.3573   20.000
        299.5000     -256.21  0.3571   20.000
        300.0000     -256.81  0.3569   20.000
        300.5000     -257.46  0.3566   20.000
        301.0000     -258.11  0.3564   20.000
        301.5000     -258.74  0.3561   20.000
        302.0000     -259.34  0.3559   20.000
        302.5000     -259.86  0.3557   20.000
        303.0000     -260.34  0.3555   20.000
        303.5000     -260.68  0.3554   20.000
        304.0000     -260.98  0.3552   20.000
        304.5000     -261.17  0.3552   20.000
        305.0000     -261.34  0.3551   20.000
        305.5000     -261.50  0.3550   20.000
        306.0000     -261.66  0.3550   20.000
        306.5000     -261.83  0.3549   20.000
        307.0000     -262.02  0.3548   20.000
        307.5000     -262.20  0.3548   20.000
        308.0000     -262.38  0.3547   20.000
        308.5000     -262.54  0.3546   20.000
        309.0000     -262.70  0.3546   20.000
        309.5000     -262.88  0.3545   20.000
        310.0000     -263.06  0.3544   20.000
        310.5000     -263.29  0.3544   20.000
        311.0000     -263.54  0.3543   20.000
        311.5000     -263.07  0.3544   20.000
        312.0000     -261.48  0.3550   20.000
        312.5000     -257.90  0.3564   20.000
        313.0000     -252.01  0.3587   20.000
        313.5000     -247.12  0.3606   20.000
        314.0000     -244.05  0.3619   20.000
        314.5000     -240.65  0.3633   20.000
        315.0000     -236.48  0.3650   20.000
        315.5000     -234.33  0.3659   20.000
        316.0000     -234.26  0.3659   20.000
        316.5000     -235.06  0.3656   20.000
        317.0000     -236.20  0.3651   20.000
        317.5000     -236.95  0.3648   20.000
        318.0000     -237.18  0.3647   20.000
        318.5000     -237.72  0.3645   20.000
        319.0000     -238.55  0.3641   20.000
        319.5000     -239.41  0.3638   20.000
        320.0000     -240.23  0.3634   20.000
        320.5000     -241.00  0.3631   20.000
        321.0000     -241.72  0.3628   20.000
        321.5000     -242.48  0.3625   20.000
        322.0000     -243.22  0.3622   20.000
        322.5000     -244.00  0.3619   20.000
        323.0000     -244.77  0.3616   20.000
        323.5000     -245.52  0.3613   20.000
        324.0000     -246.24  0.3610   20.000
        324.5000     -246.92  0.3607   20.000
        325.0000     -247.58  0.3604   20.000
        325.5000     -248.18  0.3602   20.000
        326.0000     -248.74  0.3600   20.000
        326.5000     -249.26  0.3598   20.000
        327.0000     -249.74  0.3596   20.000
        327.5000     -250.16  0.3594   20.000
        328.0000     -250.55  0.3593   20.000
        328.5000     -250.87  0.3591   20.000
        329.0000     -251.17  0.3590   20.000
        329.5000     -251.44  0.3589   20.000
        330.0000     -251.70  0.3588   20.000
        330.5000     -251.95  0.3587   20.000
        331.0000     -252.19  0.3586   20.000
        331.5000     -252.42  0.3586   20.000
        332.0000     -252.65  0.3585   20.000
        332.5000     -252.88  0.3584   20.000
        333.0000     -253.11  0.3583   20.000
        333.5000     -253.33  0.3582   20.000
        334.0000     -253.54  0.3581   20.000
        334.5000     -253.76  0.3580   20.000
        335.0000     -253.98  0.3580   20.000
        335.5000     -254.21  0.3579   20.000
        336.0000     -254.44  0.3578   20.000
        336.5000     -254.67  0.3577   20.000
        337.0000     -254.89  0.3576   20.000
        337.5000     -255.14  0.3575   20.000
        338.0000     -255.38  0.3574   20.000
        338.5000     -255.64  0.3573   20.000
        339.0000     -255.89  0.3572   20.000
        339.5000     -256.14  0.3571   20.000
        340.0000     -256.38  0.3570   20.000
        340.5000     -256.61  0.3569   20.000
        341.0000     -256.84  0.3568   20.000
        341.5000     -257.06  0.3568   20.000
        342.0000     -257.27  0.3567   20.000
        342.5000     -257.46  0.3566   20.000
        343.0000     -257.63  0.3565   20.000
        343.5000     -257.80  0.3565   20.000
        344.0000     -257.97  0.3564   20.000
        344.5000     -258.23  0.3563   20.000
        345.0000     -258.51  0.3562   20.000
        345.5000     -258.87  0.3561   20.000
        346.0000     -259.25  0.3559   20.000
        346.5000     -259.84  0.3557   20.000
        347.0000     -260.53  0.3554   20.000
        347.5000     -261.41  0.3551   20.000
        348.0000     -262.35  0.3547   20.000
        348.5000     -263.39  0.3543   20.000
        349.0000     -264.43  0.3539   20.000
        349.5000     -265.46  0.3535   20.000
        350.0000     -266.45  0.3531   20.000
        350.5000     -267.30  0.3528   20.000
        351.0000     -268.01  0.3525   20.000
        351.5000     -268.42  0.3524   20.000
        352.0000     -268.55  0.3523   20.000
        352.5000     -268.53  0.3523   20.000
        353.0000     -268.41  0.3524   20.000
        353.5000     -268.24  0.3524   20.000
        354.0000     -268.06  0.3525   20.000
        354.5000     -267.87  0.3526   20.000
        355.0000     -267.70  0.3526   20.000
        355.5000     -267.54  0.3527   20.000
        356.0000     -267.40  0.3528   20.000
        356.5000     -267.29  0.3528   20.000
        357.0000     -267.20  0.3528   20.000
        357.5000     -267.11  0.3529   20.000
        358.0000     -267.02  0.3529   20.000
        358.5000     -266.95  0.3529   20.000
        359.0000     -266.87  0.3530   20.000
        359.5000     -266.81  0.3530   20.000
        360.0000     -266.75  0.3530   20.000
        360.5000     -266.70  0.3530   20.000
        361.0000     -266.66  0.3530   20.000
        361.5000     -266.62  0.3531   20.000
        362.0000     -266.59  0.3531   20.000
        362.5000     -266.56  0.3531   20.000
        363.0000     -266.54  0.3531   20.000
        363.5000     -266.52  0.3531   20.000
        364.0000     -266.51  0.3531   20.000
        364.5000     -266.50  0.3531   20.000
        365.0000     -266.49  0.3531   20.000
        365.5000     -266.48  0.3531   20.000
        366.0000     -266.48  0.3531   20.000
        366.5000     -266.48  0.3531   20.000
        367.0000     -266.48  0.3531   20.000
        367.5000     -266.49  0.3531   20.000
        368.0000     -266.49  0.3531   20.000
        368.5000     -266.50  0.3531   20.000
        369.0000     -266.51  0.3531   20.000
        369.5000     -266.66  0.3531   20.000
        370.0000     -266.87  0.3530   20.000
        370.5000     -267.21  0.3528   20.000
        371.0000     -267.58  0.3527   20.000
        371.5000     -268.10  0.3525   20.000
        372.0000     -268.66  0.3523   20.000
        372.5000     -269.24  0.3521   20.000
        373.0000     -269.82  0.3518   20.000
        373.5000     -270.35  0.3516   20.000
        374.0000     -270.86  0.3514   20.000
        374.5000     -271.26  0.3513   20.000
        375.0000     -271.61  0.3511   20.000
        375.5000     -271.80  0.3511   20.000
        376.0000     -271.92  0.3510   20.000
        376.5000     -271.95  0.3510   20.000
        377.0000     -271.95  0.3510   20.000
        377.5000     -271.90  0.3510   20.000
        378.0000     -271.85  0.3510   20.000
        378.5000     -271.80  0.3511   20.000
        379.0000     -271.75  0.3511   20.000
        379.5000     -271.71  0.3511   20.000
        380.0000     -271.66  0.3511   20.000
        380.5000     -271.63  0.3511   20.000
        381.0000     -271.61  0.3511   20.000
        381.5000     -271.59  0.3511   20.000
        382.0000     -271.57  0.3512   20.000
        382.5000     -271.56  0.3512   20.000
        383.0000     -271.55  0.3512   20.000
        383.5000     -271.53  0.3512   20.000
        384.0000     -271.50  0.3512   20.000
        384.5000     -271.48  0.3512   20.000
        385.0000     -271.47  0.3512   20.000
        385.5000     -271.44  0.3512   20.000
        386.0000     -271.41  0.3512   20.000
        386.5000     -271.37  0.3512   20.000
        387.0000     -271.33  0.3512   20.000
        387.5000     -271.29  0.3513   20.000
        388.0000     -271.26  0.3513   20.000
        388.5000     -271.23  0.3513   20.000
        389.0000     -271.20  0.3513   20.000
        389.5000     -271.19  0.3513   20.000
        390.0000     -271.18  0.3513   20.000
        390.5000     -271.17  0.3513   20.000
        391.0000     -271.15  0.3513   20.000
        391.5000     -271.14  0.3513   20.000
        392.0000     -271.14  0.3513   20.000
        392.5000     -271.15  0.3513   20.000
        393.0000     -271.17  0.3513   20.000
        393.5000     -271.35  0.3512   20.000
        394.0000     -271.57  0.3512   20.000
        394.5000     -272.05  0.3510   20.000
        395.0000     -272.72  0.3507   20.000
